,feat,feattype,map_estimate,is_sturdy,Feature Type,symbol
0,1,gene,0.0,True,Gene,A1BG
1,10,gene,0.0,True,Gene,NAT2
2,100,gene,0.0,True,Gene,ADA
3,1000,gene,0.0,True,Gene,CDH2
4,10000,gene,0.0,True,Gene,AKT3
5,100008586,gene,0.0,True,Gene,GAGE12F
6,10001,gene,0.0,True,Gene,MED6
7,10002,gene,0.0,True,Gene,NR2E3
8,10003,gene,0.0,True,Gene,NAALAD2
9,100033411,gene,0.0,True,Gene,DUXB
10,100037417,gene,0.0,True,Gene,DDTL
11,10004,gene,0.0,True,Gene,NAALADL1
12,100049587,gene,0.0,True,Gene,SIGLEC14
13,10005,gene,0.0,True,Gene,ACOT8
14,10006,gene,0.0,True,Gene,ABI1
15,10007,gene,0.0,True,Gene,GNPDA1
16,10008,gene,0.0,True,Gene,KCNE3
17,10009,gene,0.0,True,Gene,ZBTB33
18,1001,gene,0.0,True,Gene,CDH3
19,10010,gene,0.0,True,Gene,TANK
20,100101267,gene,0.0,True,Gene,POM121C
21,100101268,gene,0.0,True,Gene,SPDYE12
22,100101467,gene,0.0,True,Gene,ZSCAN30
23,100101490,gene,0.0,True,Gene,MCTS2
24,10011,gene,0.0,True,Gene,SRA1
25,100113407,gene,0.0,True,Gene,TMEM170B
26,100125288,gene,0.0,True,Gene,ZGLP1
27,100126572,gene,0.0,True,Gene,GJE1
28,100127206,gene,0.0,True,Gene,MINAR2
29,100127983,gene,0.0,True,Gene,C8orf88
30,100128071,gene,0.0,True,Gene,FAM229A
31,100128327,gene,0.0,True,Gene,TRAPPC3L
32,100128569,gene,0.0,True,Gene,TEKTIP1
33,100128731,gene,0.0,True,Gene,OST4
34,100128908,gene,0.0,True,Gene,CIROP
35,100128927,gene,0.0,True,Gene,ZBTB42
36,100129128,gene,0.0,True,Gene,KHDC1L
37,100129216,gene,0.0,True,Gene,DEFB131B
38,100129239,gene,0.0,True,Gene,CXorf51A
39,100129250,gene,0.0,True,Gene,SMIM27
40,100129271,gene,0.0,True,Gene,KPLCE
41,100129278,gene,0.0,True,Gene,TDRD15
42,100129361,gene,0.0,True,Gene,SMIM10L1
43,100129407,gene,0.0,True,Gene,FAM236A
44,100129480,gene,0.0,True,Gene,MKRN2OS
45,100129515,gene,0.0,True,Gene,ETDB
46,100129520,gene,0.0,True,Gene,TEX13C
47,100129543,gene,0.0,True,Gene,ZNF730
48,100129583,gene,0.0,True,Gene,FAM47E
49,100129654,gene,0.0,True,Gene,TCF24
50,100129669,gene,0.0,True,Gene,IZUMO3
51,100129792,gene,0.0,True,Gene,CCDC152
52,100129842,gene,0.0,True,Gene,ZNF737
53,100129924,gene,0.0,True,Gene,TMEM269
54,100129969,gene,0.0,True,Gene,SPATA31F3
55,10013,gene,0.0,True,Gene,HDAC6
56,100130086,gene,0.0,True,Gene,HSFX2
57,100130274,gene,0.0,True,Gene,CCDC166
58,100130301,gene,0.0,True,Gene,C8orf89
59,100130302,gene,0.0,True,Gene,SUPT20HL1
60,100130311,gene,0.0,True,Gene,C17orf107
61,100130348,gene,0.0,True,Gene,TMEM262
62,100130361,gene,0.0,True,Gene,CXorf49
63,100130519,gene,0.0,True,Gene,TMEM221
64,100130520,gene,0.0,True,Gene,CD300H
65,100130613,gene,0.0,True,Gene,PRR32
66,100130705,gene,0.0,True,Gene,SPMIP1
67,100130733,gene,0.0,True,Gene,LRRC70
68,100130742,gene,0.0,True,Gene,LRRC69
69,100130771,gene,0.0,True,Gene,EFCAB10
70,100130827,gene,0.0,True,Gene,SBK3
71,100130933,gene,0.0,True,Gene,ERLN
72,100130958,gene,0.0,True,Gene,SYCE1L
73,100130988,gene,0.0,True,Gene,SPMIP7
74,100131017,gene,0.0,True,Gene,ZNF316
75,100131137,gene,0.0,True,Gene,BSPH1
76,100131187,gene,0.0,True,Gene,TSTD1
77,100131211,gene,0.0,True,Gene,NEMP2
78,100131244,gene,0.0,True,Gene,ANKRD63
79,100131303,gene,0.0,True,Gene,DPEP2NB
80,100131378,gene,0.0,True,Gene,C11orf91
81,100131390,gene,0.0,True,Gene,SP9
82,100131439,gene,0.0,True,Gene,CD300LD
83,100131608,gene,0.0,True,Gene,PRR23D1
84,100131755,gene,0.0,True,Gene,ARMCX4
85,100131801,gene,0.0,True,Gene,PET100
86,100131827,gene,0.0,True,Gene,ZNF717
87,100131897,gene,0.0,True,Gene,INSYN2B
88,100131902,gene,0.0,True,Gene,KRTAP25-1
89,100131980,gene,0.0,True,Gene,ZNF705G
90,100132015,gene,0.0,True,Gene,TEX13D
91,100132074,gene,0.0,True,Gene,FOXO6
92,100132202,gene,0.0,True,Gene,GOLGA6L25
93,100132247,gene,0.0,True,Gene,NPIPB5
94,100132304,gene,0.0,True,Gene,FAM236B
95,100132386,gene,0.0,True,Gene,KRTAP4-9
96,100132396,gene,0.0,True,Gene,ZNF705B
97,100132399,gene,0.0,True,Gene,GAGE12D
98,100132406,gene,0.0,True,Gene,NBPF10
99,100132463,gene,0.0,True,Gene,CLDN24
100,100132476,gene,0.0,True,Gene,KRTAP4-7
101,100132916,gene,0.0,True,Gene,SHISAL2B
102,100132963,gene,0.0,True,Gene,SMIM9
103,100132994,gene,0.0,True,Gene,CXorf49B
104,100133053,gene,0.0,True,Gene,CXorf51B
105,100133093,gene,0.0,True,Gene,FAM25G
106,100133251,gene,0.0,True,Gene,PRR23D2
107,100133267,gene,0.0,True,Gene,DEFB130B
108,100133315,gene,0.0,True,Gene,XNDC1N
109,100133941,gene,0.0,True,Gene,CD24
110,100134444,gene,0.0,True,Gene,KCNJ18
111,100134934,gene,0.0,True,Gene,TEN1
112,100134938,gene,0.0,True,Gene,UPK3BL1
113,100137047,gene,0.0,True,Gene,JMJD7
114,100137049,gene,0.0,True,Gene,PLA2G4B
115,10014,gene,0.0,True,Gene,HDAC5
116,100141515,gene,0.0,True,Gene,C17orf99
117,100144748,gene,0.0,True,Gene,KLLN
118,10015,gene,0.0,True,Gene,PDCD6IP
119,100151643,gene,0.0,True,Gene,KRTAP20-4
120,10016,gene,0.0,True,Gene,PDCD6
121,10017,gene,0.0,True,Gene,BCL2L10
122,100170229,gene,0.0,True,Gene,SRRM5
123,100170765,gene,0.0,True,Gene,ERICH4
124,100170841,gene,0.0,True,Gene,EPOP
125,10018,gene,0.0,True,Gene,BCL2L11
126,100188893,gene,0.0,True,Gene,TOMM6
127,10019,gene,0.0,True,Gene,SH2B3
128,100190949,gene,0.0,True,Gene,C5orf52
129,100191040,gene,0.0,True,Gene,C2CD4D
130,1002,gene,0.0,True,Gene,CDH4
131,10020,gene,0.0,True,Gene,GNE
132,10021,gene,0.0,True,Gene,HCN4
133,10022,gene,0.0,True,Gene,INSL5
134,10023,gene,0.0,True,Gene,FRAT1
135,10024,gene,0.0,True,Gene,TROAP
136,10025,gene,0.0,True,Gene,MED16
137,10026,gene,0.0,True,Gene,PIGK
138,100271715,gene,0.0,True,Gene,ARHGEF33
139,100271846,gene,0.0,True,Gene,ERVV-2
140,100271849,gene,0.0,True,Gene,MEF2B
141,100271927,gene,0.0,True,Gene,RASA4B
142,100272147,gene,0.0,True,Gene,CMC4
143,100287045,gene,0.0,True,Gene,FAM90A26
144,100287144,gene,0.0,True,Gene,USP17L10
145,100287171,gene,0.0,True,Gene,WASHC1
146,100287178,gene,0.0,True,Gene,USP17L11
147,100287205,gene,0.0,True,Gene,USP17L12
148,100287226,gene,0.0,True,Gene,ZNF729
149,100287238,gene,0.0,True,Gene,USP17L13
150,100287284,gene,0.0,True,Gene,MANSC4
151,100287327,gene,0.0,True,Gene,USP17L17
152,100287364,gene,0.0,True,Gene,USP17L18
153,100287399,gene,0.0,True,Gene,POTEB2
154,100287404,gene,0.0,True,Gene,USP17L19
155,100287441,gene,0.0,True,Gene,USP17L20
156,100287478,gene,0.0,True,Gene,USP17L21
157,100287482,gene,0.0,True,Gene,SMKR1
158,100287513,gene,0.0,True,Gene,USP17L22
159,100287520,gene,0.0,True,Gene,GLYATL1B
160,100287718,gene,0.0,True,Gene,ANKRD66
161,100287898,gene,0.0,True,Gene,TTC34
162,100287932,gene,0.0,True,Gene,TIMM23
163,100288072,gene,0.0,True,Gene,SDR42E2
164,100288142,gene,0.0,True,Gene,NBPF20
165,100288287,gene,0.0,True,Gene,KRTAP22-2
166,100288323,gene,0.0,True,Gene,KRTAP21-3
167,100288332,gene,0.0,True,Gene,NPIPA5
168,100288413,gene,0.0,True,Gene,ERVMER34-1
169,100288520,gene,0.0,True,Gene,USP17L15
170,100288695,gene,0.0,True,Gene,LIMS4
171,100288797,gene,0.0,True,Gene,TMEM239
172,100288801,gene,0.0,True,Gene,FRG2C
173,100288814,gene,0.0,True,Gene,CLDN34
174,100288842,gene,0.0,True,Gene,B3GALT9
175,100289087,gene,0.0,True,Gene,TSPY10
176,100289187,gene,0.0,True,Gene,TMEM225B
177,100289255,gene,0.0,True,Gene,TMEM238L
178,100289279,gene,0.0,True,Gene,CNTNAP3C
179,100289635,gene,0.0,True,Gene,ZNF605
180,100289678,gene,0.0,True,Gene,ZNF783
181,100293516,gene,0.0,True,Gene,ZNF587B
182,1003,gene,0.0,True,Gene,CDH5
183,100302652,gene,0.0,True,Gene,GPR75-ASB3
184,100302736,gene,0.0,True,Gene,TMED7-TICAM2
185,100303755,gene,0.0,True,Gene,PET117
186,100310812,gene,0.0,True,Gene,SPDYE2B
187,100310846,gene,0.0,True,Gene,ANKRD61
188,100316904,gene,0.0,True,Gene,SAP25
189,100329135,gene,0.0,True,Gene,TRPC5OS
190,10036,gene,0.0,True,Gene,CHAF1A
191,10038,gene,0.0,True,Gene,PARP2
192,100381270,gene,0.0,True,Gene,ZBED6
193,10039,gene,0.0,True,Gene,PARP3
194,1004,gene,0.0,True,Gene,CDH6
195,10040,gene,0.0,True,Gene,TOM1L1
196,100419008,gene,0.0,True,Gene,PRR20G
197,10042,gene,0.0,True,Gene,HMGXB4
198,100421372,gene,0.0,True,Gene,MSANTD7
199,100423062,gene,0.0,True,Gene,IGLL5
200,10043,gene,0.0,True,Gene,TOM1
201,100431172,gene,0.0,True,Gene,KLRF2
202,10044,gene,0.0,True,Gene,SH2D3C
203,10045,gene,0.0,True,Gene,SH2D3A
204,10046,gene,0.0,True,Gene,MAMLD1
205,10047,gene,0.0,True,Gene,CST8
206,10048,gene,0.0,True,Gene,RANBP9
207,10049,gene,0.0,True,Gene,DNAJB6
208,100499483,gene,0.0,True,Gene,CCDC180
209,1005,gene,0.0,True,Gene,CDH7
210,10050,gene,0.0,True,Gene,SLC17A4
211,100500938,gene,0.0,True,Gene,CCDC179
212,100505385,gene,0.0,True,Gene,IQCJ-SCHIP1
213,100505478,gene,0.0,True,Gene,TEX48
214,100505573,gene,0.0,True,Gene,INAFM2
215,100505576,gene,0.0,True,Gene,LASP1NB
216,100505591,gene,0.0,True,Gene,LRRC3C
217,100505724,gene,0.0,True,Gene,KRTAP9-7
218,100505741,gene,0.0,True,Gene,SPATA1
219,100505753,gene,0.0,True,Gene,KRTAP16-1
220,100505767,gene,0.0,True,Gene,SPDYE18
221,100505841,gene,0.0,True,Gene,ZNF475
222,100505876,gene,0.0,True,Gene,CEBPZOS
223,100505989,gene,0.0,True,Gene,SMIM31
224,100505993,gene,0.0,True,Gene,TMEM210
225,100506013,gene,0.0,True,Gene,APELA
226,100506084,gene,0.0,True,Gene,ARL17B
227,100506127,gene,0.0,True,Gene,GVQW3
228,100506144,gene,0.0,True,Gene,TMEM35B
229,100506164,gene,0.0,True,Gene,HSFX1
230,100506243,gene,0.0,True,Gene,KRBOX1
231,100506374,gene,0.0,True,Gene,EDDM13
232,100506540,gene,0.0,True,Gene,MISFA
233,100506564,gene,0.0,True,Gene,SPMAP2L
234,100506581,gene,0.0,True,Gene,C16orf95
235,100506658,gene,0.0,True,Gene,OCLN
236,100506736,gene,0.0,True,Gene,SLFN12L
237,100507003,gene,0.0,True,Gene,GFY
238,100507027,gene,0.0,True,Gene,MRLN
239,100507043,gene,0.0,True,Gene,TUNAR
240,100507050,gene,0.0,True,Gene,TPBGL
241,100507055,gene,0.0,True,Gene,LRCOL1
242,100507096,gene,0.0,True,Gene,GIMD1
243,100507170,gene,0.0,True,Gene,CT47A12
244,100507203,gene,0.0,True,Gene,SMLR1
245,100507290,gene,0.0,True,Gene,ZNF865
246,100507341,gene,0.0,True,Gene,SMIM18
247,100507421,gene,0.0,True,Gene,TMEM178B
248,100507436,gene,0.0,True,Gene,MICA
249,100507537,gene,0.0,True,Gene,STRIT1
250,100507588,gene,0.0,True,Gene,TGFBR3L
251,100507607,gene,0.0,True,Gene,NPIPB9
252,100507608,gene,0.0,True,Gene,KRTAP9-6
253,100507650,gene,0.0,True,Gene,RNF212B
254,100507679,gene,0.0,True,Gene,MUC22
255,100507747,gene,0.0,True,Gene,C13orf46
256,100509620,gene,0.0,True,Gene,AQP7B
257,10051,gene,0.0,True,Gene,SMC4
258,10052,gene,0.0,True,Gene,GJC1
259,100526664,gene,0.0,True,Gene,LY75-CD302
260,100526693,gene,0.0,True,Gene,ARPC4-TTLL3
261,100526737,gene,0.0,True,Gene,RBM14-RBM4
262,100526739,gene,0.0,True,Gene,CENPS-CORT
263,100526740,gene,0.0,True,Gene,ATP5MF-PTCD1
264,100526760,gene,0.0,True,Gene,ABHD14A-ACY1
265,100526761,gene,0.0,True,Gene,CCDC169-SOHLH2
266,100526767,gene,0.0,True,Gene,RNF103-CHMP3
267,100526771,gene,0.0,True,Gene,SMIM35
268,100526772,gene,0.0,True,Gene,STIMATE-MUSTN1
269,100526773,gene,0.0,True,Gene,EPPIN-WFDC6
270,100526783,gene,0.0,True,Gene,ARPIN-AP3S2
271,100526794,gene,0.0,True,Gene,NT5C1B-RDH14
272,100526832,gene,0.0,True,Gene,PHOSPHO2-KLHL23
273,100526835,gene,0.0,True,Gene,FPGT-TNNI3K
274,100526842,gene,0.0,True,Gene,RPL17-C18orf32
275,100527943,gene,0.0,True,Gene,TGIF2-RAB5IF
276,100527949,gene,0.0,True,Gene,GIMAP1-GIMAP5
277,100527978,gene,0.0,True,Gene,TLCD4-RWDD3
278,100528017,gene,0.0,True,Gene,SAA2-SAA4
279,100528020,gene,0.0,True,Gene,FAM187A
280,100528021,gene,0.0,True,Gene,ST20-MTHFS
281,100528030,gene,0.0,True,Gene,POC1B-GALNT4
282,100528062,gene,0.0,True,Gene,ARMCX5-GPRASP2
283,100528064,gene,0.0,True,Gene,NEDD8-MDP1
284,100529063,gene,0.0,True,Gene,BCL2L2-PABPN1
285,100529097,gene,0.0,True,Gene,RPL36A-HNRNPH2
286,100529144,gene,0.0,True,Gene,CORO7-PAM16
287,100529215,gene,0.0,True,Gene,ZNF559-ZNF177
288,100529239,gene,0.0,True,Gene,RPS10-NUDT3
289,100529240,gene,0.0,True,Gene,ZNF816-ZNF321P
290,100529241,gene,0.0,True,Gene,HSPE1-MOB4
291,100529251,gene,0.0,True,Gene,CKLF-CMTM1
292,100529257,gene,0.0,True,Gene,SYNJ2BP-COX16
293,100529261,gene,0.0,True,Gene,CHURC1-FNTB
294,10053,gene,0.0,True,Gene,AP1M2
295,100532726,gene,0.0,True,Gene,NDUFC2-KCTD14
296,100532731,gene,0.0,True,Gene,COMMD3-BMI1
297,100532736,gene,0.0,True,Gene,MICOS10-NBL1
298,100533105,gene,0.0,True,Gene,C8orf44-SGK3
299,100533106,gene,0.0,True,Gene,ZHX1-C8orf76
300,100533177,gene,0.0,True,Gene,KRTAP29-1
301,100533181,gene,0.0,True,Gene,FXYD6-FXYD2
302,100533183,gene,0.0,True,Gene,ZNF664-RFLNA
303,100533467,gene,0.0,True,Gene,BIVM-ERCC5
304,100533496,gene,0.0,True,Gene,TVP23C-CDRT4
305,100533952,gene,0.0,True,Gene,RBAK-RBAKDN
306,100534012,gene,0.0,True,Gene,TNFAIP8L2-SCNM1
307,100534592,gene,0.0,True,Gene,URGCP-MRPS24
308,100534599,gene,0.0,True,Gene,ISY1-RAB43
309,10054,gene,0.0,True,Gene,UBA2
310,10055,gene,0.0,True,Gene,SAE1
311,10056,gene,0.0,True,Gene,FARSB
312,10057,gene,0.0,True,Gene,ABCC5
313,10058,gene,0.0,True,Gene,ABCB6
314,10059,gene,0.0,True,Gene,DNM1L
315,1006,gene,0.0,True,Gene,CDH8
316,10060,gene,0.0,True,Gene,ABCC9
317,10061,gene,0.0,True,Gene,ABCF2
318,10062,gene,0.0,True,Gene,NR1H3
319,10063,gene,0.0,True,Gene,COX17
320,100631383,gene,0.0,True,Gene,FAM47E-STBD1
321,100652748,gene,0.0,True,Gene,TIMM23B
322,100652824,gene,0.0,True,Gene,KIAA2012
323,100653515,gene,0.0,True,Gene,CEP295NL
324,10066,gene,0.0,True,Gene,SCAMP2
325,10067,gene,0.0,True,Gene,SCAMP3
326,10068,gene,0.0,True,Gene,IL18BP
327,10069,gene,0.0,True,Gene,RWDD2B
328,10071,gene,0.0,True,Gene,MUC12
329,10072,gene,0.0,True,Gene,DPP3
330,10073,gene,0.0,True,Gene,SNUPN
331,10075,gene,0.0,True,Gene,HUWE1
332,10076,gene,0.0,True,Gene,PTPRU
333,10077,gene,0.0,True,Gene,TSPAN32
334,10078,gene,0.0,True,Gene,TSSC4
335,10079,gene,0.0,True,Gene,ATP9A
336,1008,gene,0.0,True,Gene,CDH10
337,10081,gene,0.0,True,Gene,PDCD7
338,10082,gene,0.0,True,Gene,GPC6
339,100820829,gene,0.0,True,Gene,MYZAP
340,10083,gene,0.0,True,Gene,USH1C
341,10084,gene,0.0,True,Gene,PQBP1
342,10085,gene,0.0,True,Gene,EDIL3
343,10086,gene,0.0,True,Gene,HHLA1
344,100861412,gene,0.0,True,Gene,FSBP
345,100862671,gene,0.0,True,Gene,TMEM265
346,10087,gene,0.0,True,Gene,CERT1
347,100874261,gene,0.0,True,Gene,CCDC200
348,100885848,gene,0.0,True,Gene,PTGES3L
349,100885850,gene,0.0,True,Gene,PTGES3L-AARSD1
350,10089,gene,0.0,True,Gene,KCNK7
351,1009,gene,0.0,True,Gene,CDH11
352,10090,gene,0.0,True,Gene,UST
353,10092,gene,0.0,True,Gene,ARPC5
354,10093,gene,0.0,True,Gene,ARPC4
355,10094,gene,0.0,True,Gene,ARPC3
356,10095,gene,0.0,True,Gene,ARPC1B
357,10096,gene,0.0,True,Gene,ACTR3
358,10097,gene,0.0,True,Gene,ACTR2
359,10098,gene,0.0,True,Gene,TSPAN5
360,10099,gene,0.0,True,Gene,TSPAN3
361,100996331,gene,0.0,True,Gene,POTEB
362,100996492,gene,0.0,True,Gene,CTXND1
363,100996521,gene,0.0,True,Gene,CTXND2
364,100996631,gene,0.0,True,Gene,TCP11X1
365,100996648,gene,0.0,True,Gene,TCP11X2
366,100996693,gene,0.0,True,Gene,SPEGNB
367,100996696,gene,0.0,True,Gene,LOC100996696
368,100996717,gene,0.0,True,Gene,NOTCH2NLC
369,100996746,gene,0.0,True,Gene,SPDYE11
370,100996758,gene,0.0,True,Gene,NPY4R2
371,100996763,gene,0.0,True,Gene,NOTCH2NLB
372,100996928,gene,0.0,True,Gene,FMC1-LUC7L2
373,100996939,gene,0.0,True,Gene,PYURF
374,101,gene,0.0,True,Gene,ADAM8
375,1010,gene,0.0,True,Gene,CDH12
376,10100,gene,0.0,True,Gene,TSPAN2
377,10101,gene,0.0,True,Gene,NUBP2
378,10102,gene,0.0,True,Gene,TSFM
379,10103,gene,0.0,True,Gene,TSPAN1
380,10105,gene,0.0,True,Gene,PPIF
381,101059915,gene,0.0,True,Gene,LOC101059915
382,101059918,gene,0.0,True,Gene,GOLGA8R
383,101059948,gene,0.0,True,Gene,SAXO3
384,101059953,gene,0.0,True,Gene,NPIPA8
385,10106,gene,0.0,True,Gene,CTDSP2
386,101060200,gene,0.0,True,Gene,ZNF891
387,101060211,gene,0.0,True,Gene,CT45A7
388,101060226,gene,0.0,True,Gene,NBPF19
389,101060233,gene,0.0,True,Gene,OPN1MW3
390,101060301,gene,0.0,True,Gene,HNRNPCL4
391,101060321,gene,0.0,True,Gene,TBC1D3G
392,101060351,gene,0.0,True,Gene,TBC1D3K
393,101060376,gene,0.0,True,Gene,TBC1D3L
394,101060389,gene,0.0,True,Gene,TBC1D3D
395,101060684,gene,0.0,True,Gene,NBPF26
396,10107,gene,0.0,True,Gene,TRIM10
397,10109,gene,0.0,True,Gene,ARPC2
398,10110,gene,0.0,True,Gene,SGK2
399,10111,gene,0.0,True,Gene,RAD50
400,10112,gene,0.0,True,Gene,KIF20A
401,10113,gene,0.0,True,Gene,PREB
402,10114,gene,0.0,True,Gene,HIPK3
403,10116,gene,0.0,True,Gene,FEM1B
404,10117,gene,0.0,True,Gene,ENAM
405,101180976,gene,0.0,True,Gene,IFNL4
406,1012,gene,0.0,True,Gene,CDH13
407,10120,gene,0.0,True,Gene,ACTR1B
408,10121,gene,0.0,True,Gene,ACTR1A
409,10123,gene,0.0,True,Gene,ARL4C
410,10124,gene,0.0,True,Gene,ARL4A
411,10125,gene,0.0,True,Gene,RASGRP1
412,10126,gene,0.0,True,Gene,DNAL4
413,10127,gene,0.0,True,Gene,ZNF263
414,10128,gene,0.0,True,Gene,LRPPRC
415,10129,gene,0.0,True,Gene,FRY
416,1013,gene,0.0,True,Gene,CDH15
417,10130,gene,0.0,True,Gene,PDIA6
418,10131,gene,0.0,True,Gene,TRAP1
419,10133,gene,0.0,True,Gene,OPTN
420,10134,gene,0.0,True,Gene,BCAP31
421,10135,gene,0.0,True,Gene,NAMPT
422,10136,gene,0.0,True,Gene,CELA3A
423,10137,gene,0.0,True,Gene,RBM12
424,10138,gene,0.0,True,Gene,YAF2
425,10139,gene,0.0,True,Gene,ARFRP1
426,1014,gene,0.0,True,Gene,CDH16
427,10140,gene,0.0,True,Gene,TOB1
428,101410538,gene,0.0,True,Gene,MMP24OS
429,10142,gene,0.0,True,Gene,AKAP9
430,10143,gene,0.0,True,Gene,CLEC3A
431,10144,gene,0.0,True,Gene,FAM13A
432,10146,gene,0.0,True,Gene,G3BP1
433,10147,gene,0.0,True,Gene,SUGP2
434,10148,gene,0.0,True,Gene,EBI3
435,10149,gene,0.0,True,Gene,ADGRG2
436,1015,gene,0.0,True,Gene,CDH17
437,10150,gene,0.0,True,Gene,MBNL2
438,10152,gene,0.0,True,Gene,ABI2
439,10153,gene,0.0,True,Gene,CEBPZ
440,10154,gene,0.0,True,Gene,PLXNC1
441,10155,gene,0.0,True,Gene,TRIM28
442,10156,gene,0.0,True,Gene,RASA4
443,10157,gene,0.0,True,Gene,AASS
444,10158,gene,0.0,True,Gene,PDZK1IP1
445,10159,gene,0.0,True,Gene,ATP6AP2
446,1016,gene,0.0,True,Gene,CDH18
447,10160,gene,0.0,True,Gene,FARP1
448,10161,gene,0.0,True,Gene,LPAR6
449,10162,gene,0.0,True,Gene,LPCAT3
450,10163,gene,0.0,True,Gene,WASF2
451,10164,gene,0.0,True,Gene,CHST4
452,10165,gene,0.0,True,Gene,SLC25A13
453,10166,gene,0.0,True,Gene,SLC25A15
454,101669762,gene,0.0,True,Gene,BLACAT1
455,10168,gene,0.0,True,Gene,ZNF197
456,10169,gene,0.0,True,Gene,SERF2
457,1017,gene,0.0,True,Gene,CDK2
458,10170,gene,0.0,True,Gene,DHRS9
459,10171,gene,0.0,True,Gene,RCL1
460,10172,gene,0.0,True,Gene,ZNF256
461,10174,gene,0.0,True,Gene,SORBS3
462,10175,gene,0.0,True,Gene,CNIH1
463,10178,gene,0.0,True,Gene,TENM1
464,10179,gene,0.0,True,Gene,RBM7
465,1018,gene,0.0,True,Gene,CDK3
466,10180,gene,0.0,True,Gene,RBM6
467,10181,gene,0.0,True,Gene,RBM5
468,10184,gene,0.0,True,Gene,LHFPL2
469,10186,gene,0.0,True,Gene,LHFPL6
470,10188,gene,0.0,True,Gene,TNK2
471,10189,gene,0.0,True,Gene,ALYREF
472,1019,gene,0.0,True,Gene,CDK4
473,10190,gene,0.0,True,Gene,TXNDC9
474,101927367,gene,0.0,True,Gene,SMIM36
475,101927423,gene,0.0,True,Gene,PANO1
476,101927581,gene,0.0,True,Gene,CCDC182
477,101927685,gene,0.0,True,Gene,HSFX4
478,101928147,gene,0.0,True,Gene,C21orf140
479,101928527,gene,0.0,True,Gene,PIGBOS1
480,101928601,gene,0.0,True,Gene,MEI4
481,101928603,gene,0.0,True,Gene,ARMH2
482,101928677,gene,0.0,True,Gene,ETDA
483,101928991,gene,0.0,True,Gene,CCDC92B
484,101929355,gene,0.0,True,Gene,CFAP97D2
485,101929469,gene,0.0,True,Gene,TEX52
486,101929726,gene,0.0,True,Gene,MYMX
487,101929796,gene,0.0,True,Gene,NOTCH2NLR
488,101929926,gene,0.0,True,Gene,TEX51
489,101929983,gene,0.0,True,Gene,PRAMEF27
490,101929989,gene,0.0,True,Gene,LITAFD
491,10193,gene,0.0,True,Gene,RNF41
492,10194,gene,0.0,True,Gene,TSHZ1
493,10195,gene,0.0,True,Gene,ALG3
494,10196,gene,0.0,True,Gene,PRMT3
495,10197,gene,0.0,True,Gene,PSME3
496,10198,gene,0.0,True,Gene,MPHOSPH9
497,10199,gene,0.0,True,Gene,MPHOSPH10
498,102,gene,0.0,True,Gene,ADAM10
499,1020,gene,0.0,True,Gene,CDK5
500,10200,gene,0.0,True,Gene,MPHOSPH6
501,10201,gene,0.0,True,Gene,NME6
502,10202,gene,0.0,True,Gene,DHRS2
503,10203,gene,0.0,True,Gene,CALCRL
504,10204,gene,0.0,True,Gene,NUTF2
505,10205,gene,0.0,True,Gene,MPZL2
506,10206,gene,0.0,True,Gene,TRIM13
507,10207,gene,0.0,True,Gene,PATJ
508,10208,gene,0.0,True,Gene,USPL1
509,10209,gene,0.0,True,Gene,EIF1
510,1021,gene,0.0,True,Gene,CDK6
511,10210,gene,0.0,True,Gene,TOPORS
512,10211,gene,0.0,True,Gene,FLOT1
513,10212,gene,0.0,True,Gene,DDX39A
514,10213,gene,0.0,True,Gene,PSMD14
515,10214,gene,0.0,True,Gene,SSX3
516,10215,gene,0.0,True,Gene,OLIG2
517,102157402,gene,0.0,True,Gene,AK6
518,10216,gene,0.0,True,Gene,PRG4
519,10217,gene,0.0,True,Gene,CTDSPL
520,10218,gene,0.0,True,Gene,ANGPTL7
521,10219,gene,0.0,True,Gene,KLRG1
522,1022,gene,0.0,True,Gene,CDK7
523,10220,gene,0.0,True,Gene,GDF11
524,10221,gene,0.0,True,Gene,TRIB1
525,10223,gene,0.0,True,Gene,GPA33
526,10224,gene,0.0,True,Gene,ZNF443
527,10225,gene,0.0,True,Gene,CD96
528,10226,gene,0.0,True,Gene,PLIN3
529,10227,gene,0.0,True,Gene,MFSD10
530,10228,gene,0.0,True,Gene,STX6
531,102288414,gene,0.0,True,Gene,C11orf98
532,10229,gene,0.0,True,Gene,COQ7
533,10231,gene,0.0,True,Gene,RCAN2
534,10232,gene,0.0,True,Gene,MSLN
535,10233,gene,0.0,True,Gene,LRRC23
536,10234,gene,0.0,True,Gene,LRRC17
537,10235,gene,0.0,True,Gene,RASGRP2
538,10236,gene,0.0,True,Gene,HNRNPR
539,10237,gene,0.0,True,Gene,SLC35B1
540,10238,gene,0.0,True,Gene,DCAF7
541,10239,gene,0.0,True,Gene,AP3S2
542,1024,gene,0.0,True,Gene,CDK8
543,10240,gene,0.0,True,Gene,MRPS31
544,10241,gene,0.0,True,Gene,CALCOCO2
545,10242,gene,0.0,True,Gene,KCNMB2
546,10243,gene,0.0,True,Gene,GPHN
547,10244,gene,0.0,True,Gene,RABEPK
548,10245,gene,0.0,True,Gene,TIMM17B
549,10247,gene,0.0,True,Gene,RIDA
550,10248,gene,0.0,True,Gene,POP7
551,10249,gene,0.0,True,Gene,GLYAT
552,1025,gene,0.0,True,Gene,CDK9
